Timestamp,Name,Author,Ups,Runs
1697258104.3625565,"facial recognition testing","Peter Duan",1,18
1697258104.3625565,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697258104.3625565,"Tesseract OCR","Paul Duan",3,17
1697258104.3625565,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697258104.3625565,"LaTeX2SVG","Peter Duan",3,15
1697258104.3625565,"URL Shortener","Dionysios Balasis",1,5
1697258104.3625565,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697258104.3625565,"AI Art Generator","Rick Sugden",4,261
1697258104.3625565,"Venn Gene","Bruce Liu",0,4
1697258104.3625565,"Image to PDF Converter","Dionysios Balasis",0,21
1697258104.3625565,"facial recognition training","Peter Duan",1,10
1697258104.3625565,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697258104.3625565,"PDF Splitter","Raymond Qu",1,4
1697258104.3625565,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697258104.3625565,"PUBMED X CSE Citation","Bruce Liu",1,13
1697258104.3625565,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697258104.3625565,"Music Generator (text only)","Peter Duan",3,40
1697258104.3625565,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697258104.3625565,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697279708.6298704,"SRGAN","Samir Mitha",0,15
1697279708.6298704,"Paint Transformer","Peter Duan",1,68
1697279708.6298704,"Voice Cloning","Paul Duan",2,21
1697279708.6298704,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697279708.6298704,"Latex OCR","Paul Duan",0,2
1697279708.6298704,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697279708.6298704,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697279708.6298704,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697279708.6298704,"PDF Merger","Oumaima Essamadi",0,30
1697279708.6298704,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697279708.6298704,"Image Classification","Kevin Faust",2,43
1697279708.6298704,"Customized Venn2 1.0","Bruce Liu",1,8
1697279708.6298704,"IHC Nuclear Counter","Jesse Provost",1,17
1697279708.6298704,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697279708.6298704,"Music Generator (melody + text)","Peter Duan",1,11
1697279708.6298704,"PMC Paper Analysis V1","Bruce Liu",1,41
1697279708.6298704,"facial recognition testing","Peter Duan",1,18
1697279708.6298704,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697279708.6298704,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697279708.6298704,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697279708.6298704,"Tesseract OCR","Paul Duan",3,17
1697279708.6298704,"LaTeX2SVG","Peter Duan",3,15
1697279708.6298704,"Speech Recognition","Paul Duan",0,3
1697279708.6298704,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697279708.6298704,"Watermark PDF","Paul Duan",2,14
1697279708.6298704,"Venn Gene","Bruce Liu",0,4
1697279708.6298704,"AI Art Generator","Rick Sugden",4,261
1697279708.6298704,"Artistic QR Code","Peter Duan",1,75
1697279708.6298704,"Music Generator (text only)","Peter Duan",3,40
1697279708.6298704,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697279708.6298704,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697279708.6298704,"Histogram Equalization","Dionysios Balasis",4,141
1697279708.6298704,"PUBMED Paper Scraper","Bruce Liu",2,19
1697279708.6298704,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697279708.6298704,"PDF Splitter","Raymond Qu",1,4
1697279708.6298704,"Real-ESRGAN","Samir Mitha",2,26
1697279708.6298704,"facial recognition training","Peter Duan",1,10
1697279708.6298704,"Voice Conversion","Paul Duan",0,14
1697279708.6298704,"Single-sample T-Test","Kimia Mofid",0,7
1697279708.6298704,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697279708.6298704,"Random Password Generator","Dionysios Balasis",0,4
1697279708.6298704,"PUBMED X CSE Citation","Bruce Liu",1,13
1697279708.6298704,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697279708.6298704,"Image to PDF Converter","Dionysios Balasis",0,21
1697279708.6298704,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697279708.6298704,"URL Shortener","Dionysios Balasis",1,5
1697279708.6298704,"QR Code Generator","Dionysios Balasis",2,17
1697301335.666636,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697301335.666636,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697301335.666636,"PUBMED Paper Scraper","Bruce Liu",2,19
1697301335.666636,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697301335.666636,"LaTeX2SVG","Peter Duan",3,15
1697301335.666636,"URL Shortener","Dionysios Balasis",1,5
1697301335.666636,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697301335.666636,"Single-sample T-Test","Kimia Mofid",0,7
1697301335.666636,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697301335.666636,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697301335.666636,"Tesseract OCR","Paul Duan",3,17
1697301335.666636,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697301335.666636,"Paint Transformer","Peter Duan",1,68
1697301335.666636,"Music Generator (text only)","Peter Duan",3,40
1697301335.666636,"Histogram Equalization","Dionysios Balasis",4,141
1697301335.666636,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697301335.666636,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697301335.666636,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697301335.666636,"Customized Venn2 1.0","Bruce Liu",1,8
1697301335.666636,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697301335.666636,"Voice Cloning","Paul Duan",2,21
1697301335.666636,"Image to PDF Converter","Dionysios Balasis",0,21
1697301335.666636,"facial recognition testing","Peter Duan",1,18
1697301335.666636,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697301335.666636,"PDF Splitter","Raymond Qu",1,4
1697301335.666636,"Watermark PDF","Paul Duan",2,14
1697301335.666636,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697301335.666636,"SRGAN","Samir Mitha",0,15
1697301335.666636,"Artistic QR Code","Peter Duan",1,75
1697301335.666636,"Music Generator (melody + text)","Peter Duan",1,11
1697301335.666636,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697301335.666636,"Real-ESRGAN","Samir Mitha",2,26
1697301335.666636,"QR Code Generator","Dionysios Balasis",2,17
1697301335.666636,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697301335.666636,"IHC Nuclear Counter","Jesse Provost",1,17
1697301335.666636,"AI Art Generator","Rick Sugden",4,261
1697301335.666636,"facial recognition training","Peter Duan",1,10
1697301335.666636,"Image Classification","Kevin Faust",2,43
1697301335.666636,"Latex OCR","Paul Duan",0,2
1697301335.666636,"PDF Merger","Oumaima Essamadi",0,30
1697301335.666636,"Speech Recognition","Paul Duan",0,3
1697301335.666636,"Venn Gene","Bruce Liu",0,4
1697301335.666636,"Random Password Generator","Dionysios Balasis",0,4
1697301335.666636,"PUBMED X CSE Citation","Bruce Liu",1,13
1697301335.666636,"PMC Paper Analysis V1","Bruce Liu",1,41
1697301335.666636,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697301335.666636,"Voice Conversion","Paul Duan",0,14
1697322904.611107,"Music Generator (melody + text)","Peter Duan",1,11
1697322904.611107,"Random Password Generator","Dionysios Balasis",0,4
1697322904.611107,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697322904.611107,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697322904.611107,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697322904.611107,"SRGAN","Samir Mitha",0,15
1697322904.611107,"Watermark PDF","Paul Duan",2,14
1697322904.611107,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697322904.611107,"Histogram Equalization","Dionysios Balasis",4,141
1697322904.611107,"Artistic QR Code","Peter Duan",1,75
1697322904.611107,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697322904.611107,"URL Shortener","Dionysios Balasis",1,5
1697322904.611107,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697322904.611107,"Customized Venn2 1.0","Bruce Liu",1,8
1697322904.611107,"PMC Paper Analysis V1","Bruce Liu",1,41
1697322904.611107,"Single-sample T-Test","Kimia Mofid",0,7
1697322904.611107,"PUBMED X CSE Citation","Bruce Liu",1,13
1697322904.611107,"LaTeX2SVG","Peter Duan",3,15
1697322904.611107,"Tesseract OCR","Paul Duan",3,17
1697322904.611107,"Voice Conversion","Paul Duan",0,14
1697322904.611107,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697322904.611107,"Image Classification","Kevin Faust",2,43
1697322904.611107,"Venn Gene","Bruce Liu",0,4
1697322904.611107,"Paint Transformer","Peter Duan",1,68
1697322904.611107,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697322904.611107,"Real-ESRGAN","Samir Mitha",2,26
1697322904.611107,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697322904.611107,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697322904.611107,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697322904.611107,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697322904.611107,"facial recognition training","Peter Duan",1,10
1697322904.611107,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697322904.611107,"IHC Nuclear Counter","Jesse Provost",1,17
1697322904.611107,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697322904.611107,"PDF Merger","Oumaima Essamadi",0,30
1697322904.611107,"Voice Cloning","Paul Duan",2,21
1697322904.611107,"QR Code Generator","Dionysios Balasis",2,17
1697322904.611107,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697322904.611107,"PDF Splitter","Raymond Qu",1,4
1697322904.611107,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697322904.611107,"facial recognition testing","Peter Duan",1,18
1697322904.611107,"PUBMED Paper Scraper","Bruce Liu",2,19
1697322904.611107,"Image to PDF Converter","Dionysios Balasis",0,21
1697322904.611107,"Speech Recognition","Paul Duan",0,3
1697322904.611107,"Latex OCR","Paul Duan",0,2
1697322904.611107,"Music Generator (text only)","Peter Duan",3,40
1697322904.611107,"AI Art Generator","Rick Sugden",4,261
1697344544.4999764,"Latex OCR","Paul Duan",0,2
1697344544.4999764,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697344544.4999764,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697344544.4999764,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697344544.4999764,"AI Art Generator","Rick Sugden",4,261
1697344544.4999764,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697344544.4999764,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697344544.4999764,"Speech Recognition","Paul Duan",0,3
1697344544.4999764,"Voice Conversion","Paul Duan",0,14
1697344544.4999764,"Music Generator (melody + text)","Peter Duan",1,11
1697344544.4999764,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697344544.4999764,"facial recognition training","Peter Duan",1,10
1697344544.4999764,"PUBMED X CSE Citation","Bruce Liu",1,13
1697344544.4999764,"Paint Transformer","Peter Duan",1,68
1697344544.4999764,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697344544.4999764,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697344544.4999764,"Random Password Generator","Dionysios Balasis",0,4
1697344544.4999764,"SRGAN","Samir Mitha",0,15
1697344544.4999764,"Tesseract OCR","Paul Duan",3,17
1697344544.4999764,"facial recognition testing","Peter Duan",1,18
1697344544.4999764,"PDF Splitter","Raymond Qu",1,4
1697344544.4999764,"Artistic QR Code","Peter Duan",1,75
1697344544.4999764,"LaTeX2SVG","Peter Duan",3,15
1697344544.4999764,"Single-sample T-Test","Kimia Mofid",0,7
1697344544.4999764,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697344544.4999764,"URL Shortener","Dionysios Balasis",1,5
1697344544.4999764,"Music Generator (text only)","Peter Duan",3,40
1697344544.4999764,"IHC Nuclear Counter","Jesse Provost",1,17
1697344544.4999764,"Histogram Equalization","Dionysios Balasis",4,141
1697344544.4999764,"Voice Cloning","Paul Duan",2,21
1697344544.4999764,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697344544.4999764,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697344544.4999764,"Venn Gene","Bruce Liu",0,4
1697344544.4999764,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697344544.4999764,"Image to PDF Converter","Dionysios Balasis",0,21
1697344544.4999764,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697344544.4999764,"QR Code Generator","Dionysios Balasis",2,17
1697344544.4999764,"Image Classification","Kevin Faust",2,43
1697344544.4999764,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697344544.4999764,"Real-ESRGAN","Samir Mitha",2,26
1697344544.4999764,"Watermark PDF","Paul Duan",2,14
1697344544.4999764,"Customized Venn2 1.0","Bruce Liu",1,8
1697344544.4999764,"PUBMED Paper Scraper","Bruce Liu",2,19
1697344544.4999764,"PDF Merger","Oumaima Essamadi",0,30
1697344544.4999764,"PMC Paper Analysis V1","Bruce Liu",1,41
1697344544.4999764,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697344544.4999764,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697366096.250594,"Music Generator (text only)","Peter Duan",3,40
1697366096.250594,"Single-sample T-Test","Kimia Mofid",0,7
1697366096.250594,"QR Code Generator","Dionysios Balasis",2,17
1697366096.250594,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697366096.250594,"Customized Venn2 1.0","Bruce Liu",1,8
1697366096.250594,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697366096.250594,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697366096.250594,"PDF Merger","Oumaima Essamadi",0,30
1697366096.250594,"SRGAN","Samir Mitha",0,15
1697366096.250594,"PUBMED X CSE Citation","Bruce Liu",1,13
1697366096.250594,"Watermark PDF","Paul Duan",2,14
1697366096.250594,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697366096.250594,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697366096.250594,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697366096.250594,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697366096.250594,"PUBMED Paper Scraper","Bruce Liu",2,19
1697366096.250594,"Artistic QR Code","Peter Duan",1,75
1697366096.250594,"AI Art Generator","Rick Sugden",4,261
1697366096.250594,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697366096.250594,"Speech Recognition","Paul Duan",0,3
1697366096.250594,"Voice Cloning","Paul Duan",2,21
1697366096.250594,"Music Generator (melody + text)","Peter Duan",1,11
1697366096.250594,"URL Shortener","Dionysios Balasis",1,5
1697366096.250594,"Tesseract OCR","Paul Duan",3,17
1697366096.250594,"facial recognition testing","Peter Duan",1,18
1697366096.250594,"PMC Paper Analysis V1","Bruce Liu",1,41
1697366096.250594,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697366096.250594,"Image Classification","Kevin Faust",2,43
1697366096.250594,"Paint Transformer","Peter Duan",1,68
1697366096.250594,"facial recognition training","Peter Duan",1,10
1697366096.250594,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697366096.250594,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697366096.250594,"Venn Gene","Bruce Liu",0,4
1697366096.250594,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697366096.250594,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697366096.250594,"Image to PDF Converter","Dionysios Balasis",0,21
1697366096.250594,"PDF Splitter","Raymond Qu",1,4
1697366096.250594,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697366096.250594,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697366096.250594,"Voice Conversion","Paul Duan",0,14
1697366096.250594,"Real-ESRGAN","Samir Mitha",2,26
1697366096.250594,"Histogram Equalization","Dionysios Balasis",4,141
1697366096.250594,"IHC Nuclear Counter","Jesse Provost",1,17
1697366096.250594,"Latex OCR","Paul Duan",0,2
1697366096.250594,"LaTeX2SVG","Peter Duan",3,15
1697366096.250594,"Random Password Generator","Dionysios Balasis",0,4
1697366096.250594,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697387783.0532658,"Voice Conversion","Paul Duan",0,14
1697387783.0532658,"Music Generator (melody + text)","Peter Duan",1,11
1697387783.0532658,"PDF Merger","Oumaima Essamadi",0,30
1697387783.0532658,"PUBMED Paper Scraper","Bruce Liu",2,19
1697387783.0532658,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697387783.0532658,"Speech Recognition","Paul Duan",0,3
1697387783.0532658,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697387783.0532658,"facial recognition testing","Peter Duan",1,18
1697387783.0532658,"Tesseract OCR","Paul Duan",3,17
1697387783.0532658,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697387783.0532658,"Paint Transformer","Peter Duan",1,68
1697387783.0532658,"facial recognition training","Peter Duan",1,10
1697387783.0532658,"AI Art Generator","Rick Sugden",4,261
1697387783.0532658,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697387783.0532658,"LaTeX2SVG","Peter Duan",3,15
1697387783.0532658,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697387783.0532658,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697387783.0532658,"Single-sample T-Test","Kimia Mofid",0,7
1697387783.0532658,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697387783.0532658,"URL Shortener","Dionysios Balasis",1,5
1697387783.0532658,"QR Code Generator","Dionysios Balasis",2,17
1697387783.0532658,"Customized Venn2 1.0","Bruce Liu",1,8
1697387783.0532658,"Image to PDF Converter","Dionysios Balasis",0,21
1697387783.0532658,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697387783.0532658,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697387783.0532658,"Voice Cloning","Paul Duan",2,21
1697387783.0532658,"Image Classification","Kevin Faust",2,43
1697387783.0532658,"Histogram Equalization","Dionysios Balasis",4,141
1697387783.0532658,"PUBMED X CSE Citation","Bruce Liu",1,13
1697387783.0532658,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697387783.0532658,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697387783.0532658,"Real-ESRGAN","Samir Mitha",2,26
1697387783.0532658,"IHC Nuclear Counter","Jesse Provost",1,17
1697387783.0532658,"Random Password Generator","Dionysios Balasis",0,4
1697387783.0532658,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697387783.0532658,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697387783.0532658,"PDF Splitter","Raymond Qu",1,4
1697387783.0532658,"Artistic QR Code","Peter Duan",1,75
1697387783.0532658,"Watermark PDF","Paul Duan",2,14
1697387783.0532658,"Music Generator (text only)","Peter Duan",3,40
1697387783.0532658,"SRGAN","Samir Mitha",0,15
1697387783.0532658,"Venn Gene","Bruce Liu",0,4
1697387783.0532658,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697387783.0532658,"Latex OCR","Paul Duan",0,2
1697387783.0532658,"PMC Paper Analysis V1","Bruce Liu",1,41
1697387783.0532658,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697387783.0532658,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697409307.3128262,"PDF Merger","Oumaima Essamadi",0,30
1697409307.3128262,"Latex OCR","Paul Duan",0,2
1697409307.3128262,"IHC Nuclear Counter","Jesse Provost",1,17
1697409307.3128262,"Real-ESRGAN","Samir Mitha",2,26
1697409307.3128262,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697409307.3128262,"Venn Gene","Bruce Liu",0,4
1697409307.3128262,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697409307.3128262,"PMC Paper Analysis V1","Bruce Liu",1,41
1697409307.3128262,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697409307.3128262,"Voice Cloning","Paul Duan",2,21
1697409307.3128262,"LaTeX2SVG","Peter Duan",3,15
1697409307.3128262,"Music Generator (text only)","Peter Duan",3,40
1697409307.3128262,"PDF Splitter","Raymond Qu",1,4
1697409307.3128262,"Watermark PDF","Paul Duan",2,14
1697409307.3128262,"Customized Venn2 1.0","Bruce Liu",1,8
1697409307.3128262,"Paint Transformer","Peter Duan",1,68
1697409307.3128262,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697409307.3128262,"PUBMED Paper Scraper","Bruce Liu",2,19
1697409307.3128262,"AI Art Generator","Rick Sugden",4,261
1697409307.3128262,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697409307.3128262,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697409307.3128262,"Speech Recognition","Paul Duan",0,3
1697409307.3128262,"Music Generator (melody + text)","Peter Duan",1,11
1697409307.3128262,"Histogram Equalization","Dionysios Balasis",4,141
1697409307.3128262,"Random Password Generator","Dionysios Balasis",0,4
1697409307.3128262,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697409307.3128262,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697409307.3128262,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697409307.3128262,"facial recognition training","Peter Duan",1,10
1697409307.3128262,"Image Classification","Kevin Faust",2,43
1697409307.3128262,"facial recognition testing","Peter Duan",1,18
1697409307.3128262,"PUBMED X CSE Citation","Bruce Liu",1,13
1697409307.3128262,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697409307.3128262,"Artistic QR Code","Peter Duan",1,75
1697409307.3128262,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697409307.3128262,"URL Shortener","Dionysios Balasis",1,5
1697409307.3128262,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697409307.3128262,"Image to PDF Converter","Dionysios Balasis",0,21
1697409307.3128262,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697409307.3128262,"Single-sample T-Test","Kimia Mofid",0,7
1697409307.3128262,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697409307.3128262,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,212
1697409307.3128262,"Tesseract OCR","Paul Duan",3,17
1697409307.3128262,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697409307.3128262,"Voice Conversion","Paul Duan",0,14
1697409307.3128262,"SRGAN","Samir Mitha",0,15
1697409307.3128262,"QR Code Generator","Dionysios Balasis",2,17
1697430928.0319998,"Venn Gene","Bruce Liu",0,4
1697430928.0319998,"LaTeX2SVG","Peter Duan",3,15
1697430928.0319998,"Music Generator (text only)","Peter Duan",3,40
1697430928.0319998,"Image to PDF Converter","Dionysios Balasis",0,21
1697430928.0319998,"PUBMED X CSE Citation","Bruce Liu",1,13
1697430928.0319998,"Wide Range Paper Word Analysis","Bruce Liu",0,11
1697430928.0319998,"Real-ESRGAN","Samir Mitha",2,26
1697430928.0319998,"Latex OCR","Paul Duan",0,2
1697430928.0319998,"Random Password Generator","Dionysios Balasis",0,4
1697430928.0319998,"Histogram Equalization","Dionysios Balasis",4,141
1697430928.0319998,"IHC Nuclear Counter","Jesse Provost",1,17
1697430928.0319998,"Music Generator (melody + text)","Peter Duan",1,11
1697430928.0319998,"SRGAN","Samir Mitha",0,15
1697430928.0319998,"PDF Splitter","Raymond Qu",1,4
1697430928.0319998,"Artistic QR Code","Peter Duan",1,75
1697430928.0319998,"Anime Style Generator (AnimeGANv2)","Peter Duan",2,37
1697430928.0319998,"Paint Transformer","Peter Duan",1,68
1697430928.0319998,"PMC Paper Analysis V1","Bruce Liu",1,41
1697430928.0319998,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697430928.0319998,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697430928.0319998,"Voice Conversion","Paul Duan",0,14
1697430928.0319998,"PDF Merger","Oumaima Essamadi",0,30
1697430928.0319998,"Customized Venn2 1.0","Bruce Liu",1,8
1697430928.0319998,"AI Art Generator","Rick Sugden",4,261
1697430928.0319998,"URL Shortener","Dionysios Balasis",1,5
1697430928.0319998,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697430928.0319998,"Single-sample T-Test","Kimia Mofid",0,7
1697430928.0319998,"Cartoon Painting Effect","Oumaima Essamadi",0,15
1697430928.0319998,"Single Shot Image De-noising","Dionysios Balasis",2,27
1697430928.0319998,"ChatGPT raw text model (API driven)","Bruce Liu",0,19
1697430928.0319998,"Efficient Focus Quality Assessment for Digital Pathology (FocusLiteNN)","Zhongling Wang",1,26
1697430928.0319998,"Image Sharpening using 2D Convolution","Dionysios Balasis",5,73
1697430928.0319998,"PUBMED Paper Scraper","Bruce Liu",2,19
1697430928.0319998,"facial recognition training","Peter Duan",1,10
1697430928.0319998,"Physics-Guided Deep Image Prior network for Stain deconvolution (PGDIPS)","Jianan Chen -- Sunnybrook Research Institute",1,39
1697430928.0319998,"Histomic Atlases of Variation of Cancer (HAVOC)","Kevin Faust",3,214
1697430928.0319998,"QR Code Generator","Dionysios Balasis",2,17
1697430928.0319998,"Tissue region profiler (HAVOC - Hovernet)","Alberto Leon",1,20
1697430928.0319998,"Voice Cloning","Paul Duan",2,21
1697430928.0319998,"facial recognition testing","Peter Duan",1,18
1697430928.0319998,"Image Classification","Kevin Faust",2,43
1697430928.0319998,"Speech Recognition","Paul Duan",0,3
1697430928.0319998,"Heatmap/Clustermap Generator","Raymond Qu",1,20
1697430928.0319998,"Tesseract OCR","Paul Duan",3,17
1697430928.0319998,"Watermark PDF","Paul Duan",2,14
1697430928.0319998,"Simple RNA to Protein Converter","Bruce Liu",1,5
1697430928.0319998,"Text to Image (Stable Diffusion XL 1.0)","Peter Duan",2,93
1697452610.0100422,"OpenCv-Super Image Enhancement","Dionysios Balasis",0,9
1697452610.0100422,"MLP-SRGAN","IAMLAB, Toronto Metropolitan University",1,24
1697452610.0100422,"LaTeX2SVG","Peter Duan",3,15
1697452610.0100422,"Histogram Equalization","Dionysios Balasis",4,141
1697452610.0100422,"HAVOC Multi Slide Correlation Map","Kevin Faust",2,47
1697452610.0100422,"PDF Merger","Oumaima Essamadi",0,30
1697452610.0100422,"Paint Transformer","Peter Duan",1,68
